ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
4,Auckland,ASB Classic,2018-01-09T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Tsitsipas S.,90,80,605,655,6,3,6,7,6,3,,,,,2,1,Completed,2.75,1.4,2.75,1.4,2.75,1.44,2.57,1.56,2.95,1.57,2.66,1.47
4,Auckland,ASB Classic,2018-01-09T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,Haase R.,Ruud C.,43,137,1130,416,0,6,7,6,6,3,,,,,2,1,Completed,1.36,3,1.35,2.95,1.36,3.25,1.4,3.18,1.4,3.26,1.37,3.08
4,Auckland,ASB Classic,2018-01-09T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,Chung H.,Sandgren T.,62,96,832,583,6,3,5,7,6,3,,,,,2,1,Completed,1.22,4,1.22,3.85,1.25,4,1.25,4.37,1.28,4.55,1.23,4.09
4,Auckland,ASB Classic,2018-01-09T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Bautista Agut R.,Johnson S.,21,46,1855,1055,2,6,6,2,6,1,,,,,2,1,Completed,1.28,3.5,1.28,3.35,1.3,3.5,1.3,3.96,1.35,3.96,1.29,3.57
4,Auckland,ASB Classic,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Haase R.,Lacko L.,43,90,1130,605,7,6,6,3,,,,,,,2,0,Completed,1.72,2,1.72,2,1.67,2.2,1.74,2.22,1.84,2.3,1.75,2.07
4,Auckland,ASB Classic,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Vesely J.,Querrey S.,64,13,815,2535,6,4,6,7,7,6,,,,,2,1,Completed,2.62,1.44,2.65,1.42,2.75,1.44,2.96,1.46,3,1.5,2.78,1.44
4,Auckland,ASB Classic,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Gojowczyk P.,Sock J.,65,8,782,3165,6,3,6,3,,,,,,,2,0,Completed,2.75,1.4,2.65,1.42,2.75,1.44,2.8,1.5,3.13,1.51,2.76,1.44
4,Auckland,ASB Classic,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Ferrer D.,Sousa J.,38,59,1270,850,6,2,6,2,,,,,,,2,0,Completed,1.61,2.2,1.72,2,1.8,2,1.73,2.24,1.83,2.25,1.73,2.09
4,Auckland,ASB Classic,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Khachanov K.,Cuevas P.,48,33,1030,1370,6,2,7,6,,,,,,,2,0,Completed,1.57,2.25,1.57,2.25,1.61,2.25,1.58,2.56,1.67,2.56,1.61,2.3
4,Auckland,ASB Classic,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Shapovalov D.,12,50,2595,981,6,2,6,4,,,,,,,2,0,Completed,1.36,3,1.38,2.8,1.4,2.75,1.47,2.91,1.47,3.22,1.39,2.97
4,Auckland,ASB Classic,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Chung H.,Isner J.,62,16,832,2265,7,6,5,7,6,2,,,,,2,1,Completed,2.1,1.66,2.1,1.65,2.1,1.73,2.25,1.72,2.26,1.83,2.14,1.7
4,Auckland,ASB Classic,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,Quarterfinals,3,Bautista Agut R.,Vesely J.,21,64,1855,815,7,6,6,2,,,,,,,2,0,Completed,1.16,5,1.16,4.6,1.2,4.5,1.2,5.29,1.22,5.5,1.18,4.8
4,Auckland,ASB Classic,2018-01-11T00:00:00Z,ATP250,Outdoor,Hard,Quarterfinals,3,Haase R.,Gojowczyk P.,43,65,1130,782,6,4,6,4,,,,,,,2,0,Completed,2.2,1.66,2,1.72,2.1,1.73,2.11,1.83,2.25,1.83,2.09,1.74
4,Auckland,ASB Classic,2018-01-11T00:00:00Z,ATP250,Outdoor,Hard,Quarterfinals,3,Ferrer D.,Chung H.,38,62,1270,832,6,3,6,2,,,,,,,2,0,Completed,2.1,1.72,2.1,1.65,2.1,1.73,2.2,1.77,2.25,1.8,2.1,1.73
4,Auckland,ASB Classic,2018-01-11T00:00:00Z,ATP250,Outdoor,Hard,Quarterfinals,3,Del Potro J.M.,Khachanov K.,12,48,2595,1030,7,6,6,3,,,,,,,2,0,Completed,1.28,3.75,1.25,3.6,1.28,3.75,1.29,4.08,1.3,4.3,1.27,3.79
4,Auckland,ASB Classic,2018-01-12T00:00:00Z,ATP250,Outdoor,Hard,Semifinals,3,Bautista Agut R.,Haase R.,21,43,1855,1130,6,7,7,6,7,6,,,,,2,1,Completed,1.25,4,1.24,3.65,1.25,4,1.29,4.14,1.29,4.3,1.26,3.89
4,Auckland,ASB Classic,2018-01-12T00:00:00Z,ATP250,Outdoor,Hard,Semifinals,3,Del Potro J.M.,Ferrer D.,12,38,2595,1270,6,4,6,4,,,,,,,2,0,Completed,1.3,3.5,1.27,3.45,1.28,3.75,1.29,4.05,1.35,4.05,1.29,3.58
4,Auckland,ASB Classic,2018-01-13T00:00:00Z,ATP250,Outdoor,Hard,The Final,3,Bautista Agut R.,Del Potro J.M.,21,12,1855,2595,6,1,4,6,7,5,,,,,2,1,Completed,3.25,1.36,2.95,1.35,3.25,1.36,3.16,1.42,3.5,1.42,3.14,1.36
5,Sydney,Sydney International,2018-01-07T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,Lorenzi P.,Thompson J.,45,99,1095,566,7,6,6,4,,,,,,,2,0,Completed,2.25,1.57,2.25,1.57,2.37,1.57,2.38,1.64,2.4,1.69,2.3,1.61
5,Sydney,Sydney International,2018-01-07T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,Dolgopolov O.,Troicki V.,37,54,1276,880,6,3,6,7,7,5,,,,,2,1,Completed,1.4,2.75,1.4,2.75,1.5,2.62,1.43,3.01,1.53,3.05,1.43,2.8
5,Sydney,Sydney International,2018-01-07T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,Dzumhur D.,Struff J.L.,30,53,1391,898,6,1,6,4,,,,,,,2,0,Completed,1.83,1.83,1.85,1.85,1.91,1.83,1.92,1.97,2.05,2,1.91,1.88
5,Sydney,Sydney International,2018-01-08T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,Berankis R.,Bolt A.,138,189,407,274,5,7,7,5,6,4,,,,,2,1,Completed,1.66,2.1,1.72,2,1.73,2.1,1.85,2.04,1.9,2.15,1.78,2.03
5,Sydney,Sydney International,2018-01-08T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,Millman J.,Popyrin A.,127,621,456,43,7,6,6,0,,,,,,,2,0,Completed,1.14,5.5,1.14,5,1.17,5.5,1.17,5.84,1.22,5.84,1.16,5.17
5,Sydney,Sydney International,2018-01-08T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,Medvedev D.,Kohlschreiber P.,84,29,642,1440,6,2,6,3,,,,,,,2,0,Completed,2.25,1.57,2.25,1.57,2.2,1.67,2.39,1.64,2.43,1.71,2.27,1.62
5,Sydney,Sydney International,2018-01-08T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,Mannarino A.,Donskoy E.,28,71,1625,704,5,7,7,5,6,4,,,,,2,1,Completed,1.44,2.62,1.45,2.55,1.5,2.62,1.52,2.71,1.53,2.75,1.49,2.61
5,Sydney,Sydney International,2018-01-09T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,Mayer L.,Zverev M.,52,34,909,1302,7,5,6,3,,,,,,,2,0,Completed,2,1.72,1.95,1.75,2,1.8,2.01,1.88,2.06,1.92,1.96,1.83
5,Sydney,Sydney International,2018-01-09T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,Lopez F.,Vukic A.,36,462,1295,77,4,6,7,6,6,3,,,,,2,1,Completed,1.3,3.4,1.3,3.2,1.3,3.5,1.34,3.54,1.38,3.67,1.31,3.41
5,Sydney,Sydney International,2018-01-09T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,De Minaur A.,Verdasco F.,167,40,323,1225,6,4,6,2,,,,,,,2,0,Completed,2.5,1.5,2.4,1.5,2.5,1.53,2.46,1.61,2.62,1.62,2.43,1.55
5,Sydney,Sydney International,2018-01-09T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,Paire B.,Bedene A.,42,51,1155,968,1,6,7,6,6,3,,,,,2,1,Completed,2.1,1.66,2.1,1.65,2.1,1.73,2.2,1.74,2.22,1.75,2.13,1.7
5,Sydney,Sydney International,2018-01-09T00:00:00Z,ATP250,Outdoor,Hard,1st Round,3,Donaldson J.,Simon G.,55,57,878,860,6,1,6,4,,,,,,,2,0,Completed,2.1,1.66,2.1,1.65,2.1,1.73,2.24,1.71,2.3,1.8,2.12,1.71
5,Sydney,Sydney International,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Mannarino A.,Berankis R.,28,138,1625,407,6,2,6,1,,,,,,,2,0,Completed,1.28,3.5,1.3,3.2,1.33,3.4,1.32,3.71,1.36,3.8,1.3,3.47
5,Sydney,Sydney International,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Lorenzi P.,Ramos-Vinolas A.,45,22,1095,1845,6,3,7,5,,,,,,,2,0,Completed,2.25,1.57,2.2,1.6,2.25,1.61,2.19,1.76,2.35,1.76,2.26,1.64
5,Sydney,Sydney International,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Paire B.,Mayer L.,42,52,1155,909,6,2,3,6,6,1,,,,,2,1,Completed,1.72,2,1.8,1.9,1.8,2,2.12,1.81,2.12,2.07,1.87,1.94
5,Sydney,Sydney International,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Fognini F.,Dolgopolov O.,27,37,1670,1276,3,6,6,3,6,4,,,,,2,1,Completed,2.62,1.44,2.65,1.42,2.75,1.44,2.77,1.51,2.86,1.54,2.67,1.47
5,Sydney,Sydney International,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Medvedev D.,Donaldson J.,84,55,642,878,6,3,4,6,7,5,,,,,2,1,Completed,1.83,1.83,1.8,1.9,1.8,2,1.88,2.03,1.89,2.17,1.81,1.99
5,Sydney,Sydney International,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,De Minaur A.,Dzumhur D.,167,30,323,1391,6,2,3,0,,,,,,,1,0,Retired,2.1,1.66,2.1,1.65,2.2,1.67,2.2,1.75,2.27,1.85,2.15,1.69
5,Sydney,Sydney International,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Lopez F.,Schwartzman D.,36,26,1295,1675,6,3,7,6,,,,,,,2,0,Completed,2.5,1.5,2.5,1.47,2.5,1.53,2.73,1.52,2.75,1.61,2.55,1.51
5,Sydney,Sydney International,2018-01-10T00:00:00Z,ATP250,Outdoor,Hard,2nd Round,3,Muller G.,Millman J.,25,127,1695,456,7,6,6,4,,,,,,,2,0,Completed,2,1.72,2,1.72,2.1,1.73,2.2,1.75,2.2,1.8,2.09,1.73
5,Sydney,Sydney International,2018-01-11T00:00:00Z,ATP250,Outdoor,Hard,Quarterfinals,3,Fognini F.,Mannarino A.,27,28,1670,1625,6,7,7,6,6,2,,,,,2,1,Completed,2.1,1.72,2.1,1.65,2.1,1.73,2.34,1.69,2.4,1.82,2.18,1.68
5,Sydney,Sydney International,2018-01-11T00:00:00Z,ATP250,Outdoor,Hard,Quarterfinals,3,Medvedev D.,Lorenzi P.,84,45,642,1095,6,3,6,3,,,,,,,2,0,Completed,1.5,2.62,1.5,2.4,1.53,2.5,1.56,2.65,1.59,2.67,1.53,2.5
5,Sydney,Sydney International,2018-01-11T00:00:00Z,ATP250,Outdoor,Hard,Quarterfinals,3,Paire B.,Muller G.,42,25,1155,1695,6,4,6,4,,,,,,,2,0,Completed,2.1,1.72,2.1,1.65,2.1,1.73,2.36,1.68,2.4,1.78,2.17,1.69
5,Sydney,Sydney International,2018-01-11T00:00:00Z,ATP250,Outdoor,Hard,Quarterfinals,3,De Minaur A.,Lopez F.,167,36,323,1295,6,4,6,4,,,,,,,2,0,Completed,1.8,1.9,1.85,1.85,1.8,2,2,1.93,2,2.03,1.87,1.92
5,Sydney,Sydney International,2018-01-12T00:00:00Z,ATP250,Outdoor,Hard,Semifinals,3,Medvedev D.,Fognini F.,84,27,642,1670,2,6,6,4,6,1,,,,,2,1,Completed,2,1.8,1.9,1.8,1.91,1.91,1.94,1.98,2.05,1.98,1.95,1.85
5,Sydney,Sydney International,2018-01-12T00:00:00Z,ATP250,Outdoor,Hard,Semifinals,3,De Minaur A.,Paire B.,167,42,323,1155,4,6,6,1,6,1,,,,,2,1,Completed,1.8,2,1.75,1.95,1.8,2,1.9,2.03,1.9,2.13,1.81,1.99
5,Sydney,Sydney International,2018-01-13T00:00:00Z,ATP250,Outdoor,Hard,The Final,3,Medvedev D.,De Minaur A.,84,167,642,323,1,6,6,4,7,5,,,,,2,1,Completed,2.2,1.66,2.1,1.65,2.2,1.67,2.13,1.82,2.34,1.82,2.17,1.68
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Dolgopolov O.,Haider-Maurer A.,37,448,1296,81,7,6,6,3,6,4,,,,,3,0,Completed,1.04,13,1.02,10,1.05,10,1.03,18.28,1.06,21.25,1.03,13.72
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Harrison R.,Sela D.,45,95,1115,585,6,3,5,7,3,6,7,5,6,2,3,2,Completed,1.3,3.5,1.3,3.2,1.33,3.4,1.37,3.39,1.38,3.5,1.33,3.31
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Edmund K.,Anderson K.,49,12,992,2610,6,7,6,3,3,6,6,3,6,4,3,2,Completed,3,1.4,2.85,1.37,3,1.4,2.97,1.45,3.1,1.46,2.92,1.41
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Kubler J.,11,243,2615,217,7,5,4,6,7,5,6,1,,,3,1,Completed,1.28,3.75,1.25,3.6,1.36,3.25,1.27,4.22,1.33,4.3,1.28,3.73
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Cuevas P.,Youzhny M.,34,90,1345,604,7,6,6,3,7,5,,,,,3,0,Completed,1.72,2.1,1.6,2.2,1.61,2.25,1.77,2.18,1.77,2.45,1.64,2.27
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Herbert P.H.,60,74,848,690,6,2,6,1,5,7,7,6,,,3,1,Completed,1.66,2.2,1.65,2.1,1.73,2.1,1.71,2.27,1.76,2.28,1.68,2.18
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Muller G.,Delbonis F.,28,67,1490,755,7,5,6,4,6,3,,,,,3,0,Completed,1.25,4,1.23,3.75,1.25,4,1.27,4.22,1.28,4.3,1.25,3.99
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Moutet C.,76,155,686,361,3,6,6,4,6,2,6,2,,,3,1,Completed,1.33,3.4,1.3,3.2,1.4,3,1.34,3.59,1.36,3.59,1.33,3.36
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,Ferrer D.,32,33,1373,1360,7,5,6,7,6,2,6,7,6,2,3,2,Completed,1.9,1.9,1.8,1.9,2,1.8,1.9,2.01,2.15,2.01,1.88,1.92
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Ebden M.,Isner J.,78,16,684,2265,6,4,3,6,6,3,6,3,,,3,1,Completed,3.5,1.3,3.1,1.32,4,1.25,3.6,1.34,3.6,1.39,3.24,1.34
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Nishioka Y.,Kohlschreiber P.,168,29,318,1415,6,3,2,6,6,0,1,6,6,2,3,2,Completed,3.5,1.3,3.45,1.27,3.75,1.28,3.89,1.3,3.89,1.33,3.55,1.3
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Bolt A.,65,188,800,274,6,7,4,6,6,2,6,3,6,4,3,2,Completed,1.25,4,1.25,3.6,1.28,3.75,1.31,3.8,1.31,4.2,1.27,3.77
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov D.,Tsitsipas S.,50,82,986,655,6,1,6,3,7,6,,,,,3,0,Completed,1.72,2.1,1.65,2.1,1.8,2,1.77,2.18,1.77,2.25,1.71,2.14
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Novak D.,3,226,4990,232,6,3,6,2,6,1,,,,,3,0,Completed,1.01,21,1.01,11.5,,,1.02,22.73,1.03,26.86,1.01,17.22
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Schwartzman D.,Lajovic D.,26,75,1675,687,2,6,6,3,5,7,6,4,11,9,3,2,Completed,1.25,4,1.22,3.85,1.3,3.5,1.27,4.21,1.3,4.33,1.26,3.9
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Pospisil V.,6,105,3805,541,6,2,6,2,4,6,7,6,,,3,1,Completed,1.12,6,1.11,5.6,,,1.14,6.71,1.16,6.79,1.13,5.95
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Dzumhur D.,Lorenzi P.,30,44,1391,1120,3,6,2,6,7,6,6,2,6,4,3,2,Completed,1.66,2.2,1.65,2.1,1.73,2.1,1.68,2.32,1.85,2.38,1.74,2.11
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Djere L.,89,85,615,624,7,6,6,3,7,6,,,,,3,0,Completed,1.9,1.9,1.8,1.9,1.67,2.2,1.99,1.92,1.99,2.05,1.88,1.92
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Mcdonald M.,Ymer E.,186,140,277,398,6,4,6,3,4,6,6,1,,,3,1,Completed,1.9,1.9,1.85,1.85,,,1.95,1.95,2,1.95,1.91,1.89
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Copil M.,57,92,860,592,7,5,6,4,6,3,,,,,3,0,Completed,1.4,3,1.35,2.95,1.2,4.5,1.41,3.18,1.43,3.3,1.38,3.07
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Sugita Y.,Sock J.,41,9,1200,2960,6,1,7,6,5,7,6,3,,,3,1,Completed,3,1.4,2.8,1.38,3,1.4,2.95,1.46,3.05,1.46,2.88,1.41
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Basilashvili N.,Melzer G.,61,102,836,545,6,3,6,4,2,6,6,3,,,3,1,Completed,1.5,2.62,1.45,2.55,1.57,2.37,1.54,2.66,1.55,2.76,1.5,2.59
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Bhambri Y.,123,119,474,487,7,6,6,4,6,3,,,,,3,0,Completed,1.72,2.1,1.72,2,,,1.86,2.05,2.15,2.15,1.79,2.02
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Millman J.,Coric B.,122,46,476,1036,7,5,6,4,6,1,,,,,3,0,Completed,2.1,1.72,2,1.72,2.1,1.73,2.18,1.77,2.2,2.03,2.09,1.73
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Mayer L.,Jarry N.,52,101,929,550,6,2,7,6,6,3,,,,,3,0,Completed,1.44,2.75,1.42,2.65,1.44,2.75,1.46,2.96,1.49,3.01,1.43,2.81
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,Halys Q.,138,134,422,436,6,3,3,6,6,7,7,5,11,9,3,2,Completed,1.8,2,1.85,1.85,,,1.9,2.01,1.96,2.1,1.83,1.96
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Bemelmans R.,Pouille L.,117,18,488,2235,6,4,6,4,6,7,7,6,,,3,1,Completed,5,1.16,4.4,1.17,,,5.39,1.19,5.39,1.22,4.68,1.19
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,Dutra Silva R.,17,98,2260,566,6,1,6,2,6,4,,,,,3,0,Completed,1.02,19,1.01,11.5,,,1.03,19.17,1.03,26.1,1.02,16.22
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Estrella Burgos V.,1,79,10600,677,6,1,6,1,6,1,,,,,3,0,Completed,1.005,29,1.01,11.5,1.01,21,1.01,29.16,1.02,30.84,1.01,22.16
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Jaziri M.,Caruso S.,100,210,560,254,6,7,3,6,6,3,7,5,6,3,3,2,Completed,1.66,2.2,1.62,2.15,,,1.72,2.25,2,2.25,1.77,2.05
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Sousa J.,Brown D.,70,129,720,442,6,4,6,3,4,6,6,7,6,1,3,2,Completed,1.36,3.25,1.35,2.95,,,1.4,3.22,1.4,3.31,1.37,3.08
6,Melbourne,Australian Open,2018-01-15T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,King K.,15,214,2320,248,6,4,6,4,6,1,,,,,3,0,Completed,1.08,8,1.08,6.5,,,1.1,8.67,1.12,8.67,1.09,7.22
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Lacko L.,Raonic M.,86,23,621,1750,6,7,7,5,6,4,7,6,,,3,1,Completed,5.5,1.14,5,1.14,4.5,1.2,5.68,1.18,5.75,1.19,5.17,1.16
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Vesely J.,Safranek V.,64,225,815,236,6,4,6,3,6,3,,,,,3,0,Completed,1.25,4,1.24,3.65,,,1.25,4.46,1.29,4.46,1.26,3.88
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Fucsovics M.,Albot R.,80,87,674,618,6,2,6,3,4,6,7,5,,,3,1,Completed,1.44,2.75,1.4,2.75,1.44,2.75,1.46,2.93,1.48,3.02,1.44,2.8
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Bautista Agut R.,40,21,1225,2015,6,1,7,5,7,5,,,,,3,0,Completed,2.75,1.44,2.8,1.38,3,1.4,3.02,1.44,3.26,1.48,2.85,1.42
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Benneteau J.,Daniel T.,59,96,855,585,6,7,7,6,6,4,6,1,,,3,1,Completed,1.53,2.5,1.5,2.4,1.57,2.37,1.51,2.75,1.61,2.75,1.54,2.48
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Berrettini M.,27,130,1625,442,6,4,6,4,6,4,,,,,3,0,Completed,1.3,3.5,1.27,3.45,,,1.31,3.81,1.32,4.1,1.29,3.6
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Kicker N.,Thompson J.,93,99,590,564,6,3,6,1,4,6,3,6,6,3,3,2,Completed,5.5,1.14,5,1.14,4.5,1.2,6.2,1.16,6.2,1.18,5.44,1.15
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Marterer M.,Stebe C.M.,94,83,587,645,6,0,6,3,6,4,,,,,3,0,Completed,1.53,2.5,1.5,2.4,1.57,2.37,1.59,2.52,1.59,2.63,1.53,2.5
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Sonego L.,Haase R.,219,43,243,1175,6,3,7,5,6,7,7,5,,,3,1,Completed,3.75,1.28,3.35,1.28,,,3.53,1.35,4,1.35,3.51,1.3
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Lopez F.,13,38,2535,1295,6,3,6,4,6,2,,,,,3,0,Completed,1.72,2.1,1.72,2,1.73,2.1,1.81,2.11,1.81,2.27,1.74,2.09
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Fabbiano T.,4,73,4610,701,6,1,7,6,7,5,,,,,3,0,Completed,1.01,23,1.01,11.5,1.03,15,1.02,22.73,1.03,29,1.01,17.87
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Bachinger M.,7,182,3775,280,6,7,6,3,6,2,6,4,,,3,1,Completed,1.03,15,1.02,10,,,1.05,14.68,1.05,19,1.03,13.08
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Gojowczyk P.,Kukushkin M.,62,69,827,730,6,3,6,3,6,1,,,,,3,0,Completed,1.53,2.5,1.5,2.4,1.57,2.37,1.55,2.63,1.61,2.69,1.54,2.48
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Berankis R.,8,136,3060,433,6,3,6,4,2,6,7,6,,,3,1,Completed,1.5,2.62,1.53,2.35,1.44,2.75,1.49,2.84,1.57,2.84,1.52,2.54
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Ramos-Vinolas A.,Donaldson J.,22,54,1845,878,6,2,6,3,6,4,,,,,3,0,Completed,2.1,1.72,2,1.72,2,1.8,2.18,1.77,2.25,1.81,2.08,1.74
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Donskoy E.,Mayer F.,72,68,710,733,6,4,6,4,6,4,,,,,3,0,Completed,1.57,2.37,1.57,2.25,1.73,2.1,1.67,2.36,1.67,2.39,1.63,2.28
6,Melbourne,Australian Open,2018-01-16T00:00:00Z,Grand Slam,Outdoor,Hard,1st Round,5,Kudla D.,Johnson S.,190,48,272,1010,6,7,6,3,7,6,6,2,,,3,1,Completed,3.75,1.28,3.45,1.27,,,3.75,1.32,3.98,1.32,3.64,1.29
